id,referencia,marca,capacidad,consumo,ciudad,responsable
1806,ACH01,rico,1812,1691,La estrella,Ana Rubio
4607,ACH01,sony,727,719,Envigado,Ana Rubio
762,ACH01,rico,1904,1905,La estrella,Carlos Zapata
5464,ACH22,kalley,1424,1126,Sabaneta,Pedro Perez
9754,ACH01,rico,2028,2389,itagui,Carlos Zapata
867,ACH01,sony,1465,1132,Sabaneta,Carlos Zapata
1307,ACH22,rico,941,967,Envigado,Ana Rubio
6224,ACH22,sony,541,550,Envigado,Carlos Zapata
976,ACH01,kalley,1918,1567,La estrella,Pedro Perez
9474,ACH22,rico,1166,1443,Sabaneta,Ana Rubio
4396,ACH01,kalley,1392,1148,Sabaneta,Martha builes
7357,ACH22,rico,2454,2411,itagui,Ana Rubio
5931,ACH01,kalley,1618,1682,La estrella,Jhon doe
7478,ACH43,kalley,1037,1164,Sabaneta,Jhon doe
2795,ACH22,sony,2361,2034,itagui,Jhon doe
1154,ACH01,rico,1588,1999,La estrella,Jhon doe
6000,ACH43,kalley,1294,1362,Sabaneta,Pedro Perez
8105,ACH01,rico,2398,2347,itagui,Pedro Perez
3719,ACH01,sony,804,772,Envigado,Carlos Zapata
7938,ACH22,sony,328,415,Medellin,Martha builes
2138,ACH01,rico,2082,2250,itagui,Martha builes
1507,ACH43,kalley,144,264,Medellin,Carlos Zapata
6261,ACH01,sony,1317,1085,Sabaneta,Ana Rubio
6791,ACH43,sony,232,319,Medellin,Jhon doe
9930,ACH22,sony,1458,1163,Sabaneta,Carlos Zapata
9685,ACH01,kalley,2420,2334,itagui,Jhon doe
6258,ACH01,kalley,892,528,Envigado,Jhon doe
9431,ACH22,kalley,883,720,Envigado,Ana Rubio
9059,ACH22,sony,1012,1382,Sabaneta,Ana Rubio
8223,ACH01,rico,312,481,Medellin,Jhon doe
9874,ACH01,kalley,1138,1144,Sabaneta,Martha builes
4859,ACH22,sony,1498,1081,Sabaneta,Ana Rubio
6764,ACH43,sony,395,481,Medellin,Carlos Zapata
7026,ACH22,kalley,1327,1102,Sabaneta,Martha builes
4064,ACH43,rico,152,154,Medellin,Jhon doe
3005,ACH22,kalley,115,294,Medellin,Pedro Perez
3865,ACH01,sony,689,801,Envigado,Jhon doe
3317,ACH22,rico,206,219,Medellin,Pedro Perez
7314,ACH01,sony,614,798,Envigado,Ana Rubio
9215,ACH01,kalley,2213,2328,itagui,Ana Rubio
4053,ACH22,kalley,1032,1304,Sabaneta,Ana Rubio
3712,ACH43,sony,1098,1224,Sabaneta,Carlos Zapata
2495,ACH22,sony,2125,2391,itagui,Ana Rubio
6567,ACH43,sony,1728,1555,La estrella,Carlos Zapata
8517,ACH43,kalley,1912,1577,La estrella,Pedro Perez
9803,ACH22,sony,2206,2025,itagui,Pedro Perez
2542,ACH01,rico,1778,1823,La estrella,Martha builes
7284,ACH22,sony,1184,1253,Sabaneta,Pedro Perez
6232,ACH22,kalley,1916,1845,La estrella,Martha builes
6375,ACH22,sony,337,356,Medellin,Jhon doe
7796,ACH22,rico,1655,1987,La estrella,Carlos Zapata
7968,ACH22,sony,236,305,Medellin,Ana Rubio
8436,ACH01,rico,1737,1594,La estrella,Carlos Zapata
6129,ACH43,rico,406,268,Medellin,Jhon doe
6655,ACH43,kalley,292,402,Medellin,Carlos Zapata
1890,ACH43,sony,230,445,Medellin,Jhon doe
8825,ACH01,sony,1894,1879,La estrella,Carlos Zapata
8205,ACH01,rico,1365,1299,Sabaneta,Jhon doe
858,ACH01,sony,884,806,Envigado,Carlos Zapata
7261,ACH01,rico,2203,2288,itagui,Carlos Zapata
7504,ACH01,kalley,962,682,Envigado,Jhon doe
4411,ACH43,kalley,1149,1079,Sabaneta,Pedro Perez
9308,ACH01,rico,2356,2040,itagui,Pedro Perez
1404,ACH22,rico,1072,1304,Sabaneta,Jhon doe
6335,ACH43,kalley,1051,1224,Sabaneta,Carlos Zapata
1926,ACH22,sony,932,730,Envigado,Ana Rubio
3960,ACH43,sony,1322,1097,Sabaneta,Carlos Zapata
4001,ACH01,rico,750,862,Envigado,Jhon doe
2354,ACH22,sony,2349,2094,itagui,Ana Rubio
9000,ACH43,sony,1805,1760,La estrella,Martha builes
3512,ACH22,kalley,2444,2116,itagui,Ana Rubio
5408,ACH43,kalley,1413,1231,Sabaneta,Pedro Perez
6307,ACH01,kalley,1800,1838,La estrella,Pedro Perez
9466,ACH01,kalley,1117,1417,Sabaneta,Martha builes
8490,ACH01,rico,1729,1941,La estrella,Pedro Perez
593,ACH01,sony,162,112,Medellin,Ana Rubio
3518,ACH01,sony,1315,1445,Sabaneta,Carlos Zapata
4501,ACH43,sony,1766,1666,La estrella,Ana Rubio
9433,ACH01,kalley,1200,1257,Sabaneta,Jhon doe
3377,ACH43,sony,487,222,Medellin,Pedro Perez
5570,ACH43,kalley,854,959,Envigado,Carlos Zapata
1549,ACH22,kalley,153,201,Medellin,Jhon doe
3482,ACH01,kalley,1697,1803,La estrella,Jhon doe
3734,ACH01,rico,1229,1419,Sabaneta,Martha builes
9854,ACH43,sony,1277,1385,Sabaneta,Pedro Perez
6374,ACH43,rico,2375,2439,itagui,Ana Rubio
7181,ACH01,kalley,1973,1747,La estrella,Pedro Perez
2612,ACH43,rico,946,904,Envigado,Jhon doe
2667,ACH01,sony,881,770,Envigado,Carlos Zapata
2215,ACH01,kalley,1233,1448,Sabaneta,Carlos Zapata
5465,ACH01,sony,1199,1226,Sabaneta,Martha builes
1593,ACH22,kalley,1298,1435,Sabaneta,Ana Rubio
3206,ACH22,rico,414,329,Medellin,Ana Rubio
1593,ACH22,rico,396,344,Medellin,Jhon doe
393,ACH43,rico,1123,1272,Sabaneta,Pedro Perez
9923,ACH01,sony,777,582,Envigado,Pedro Perez
5178,ACH01,sony,1330,1430,Sabaneta,Ana Rubio
7320,ACH01,rico,111,337,Medellin,Pedro Perez
3613,ACH01,kalley,1022,1051,Sabaneta,Pedro Perez
9576,ACH43,kalley,325,477,Medellin,Ana Rubio
8387,ACH22,sony,2363,2228,itagui,Martha builes
4052,ACH22,rico,2285,2349,itagui,Jhon doe
6975,ACH22,sony,1046,1044,Sabaneta,Martha builes
4126,ACH22,kalley,947,812,Envigado,Pedro Perez
7805,ACH43,sony,732,928,Envigado,Carlos Zapata
1187,ACH01,sony,1352,1120,Sabaneta,Martha builes
1454,ACH01,rico,499,127,Medellin,Carlos Zapata
2178,ACH01,sony,2431,2469,itagui,Ana Rubio
6570,ACH22,kalley,2437,2253,itagui,Pedro Perez
8150,ACH01,kalley,1116,1161,Sabaneta,Martha builes
3551,ACH22,kalley,727,711,Envigado,Carlos Zapata
2158,ACH22,kalley,1160,1141,Sabaneta,Pedro Perez
532,ACH43,rico,674,802,Envigado,Martha builes
4128,ACH43,sony,2348,2458,itagui,Carlos Zapata
2237,ACH01,rico,1153,1442,Sabaneta,Martha builes
4685,ACH01,rico,1607,1555,La estrella,Martha builes
3342,ACH01,kalley,297,165,Medellin,Martha builes
6752,ACH22,sony,267,339,Medellin,Pedro Perez
4886,ACH01,kalley,102,234,Medellin,Pedro Perez
2600,ACH22,rico,907,734,Envigado,Pedro Perez
9472,ACH01,kalley,2062,2000,itagui,Ana Rubio
8701,ACH01,sony,1407,1240,Sabaneta,Jhon doe
5646,ACH43,kalley,1235,1309,Sabaneta,Martha builes
1454,ACH01,kalley,857,670,Envigado,Martha builes
6374,ACH01,kalley,2422,2079,itagui,Pedro Perez
69,ACH01,kalley,1342,1230,Sabaneta,Ana Rubio
8176,ACH22,kalley,501,512,Envigado,Ana Rubio
7763,ACH01,rico,2127,2457,itagui,Carlos Zapata
9765,ACH22,sony,904,642,Envigado,Jhon doe
8850,ACH43,sony,1351,1247,Sabaneta,Pedro Perez
8179,ACH43,rico,871,986,Envigado,Ana Rubio
6152,ACH43,rico,1042,1275,Sabaneta,Jhon doe
531,ACH22,kalley,103,202,Medellin,Pedro Perez
8652,ACH43,kalley,1807,1617,La estrella,Martha builes
9368,ACH43,sony,289,223,Medellin,Pedro Perez
1412,ACH43,rico,144,211,Medellin,Ana Rubio
8868,ACH01,rico,2170,2091,itagui,Carlos Zapata
4604,ACH01,sony,364,184,Medellin,Jhon doe
1534,ACH43,sony,2486,2229,itagui,Carlos Zapata
4603,ACH43,kalley,648,925,Envigado,Pedro Perez
4377,ACH22,rico,1710,1950,La estrella,Ana Rubio
6821,ACH22,rico,2475,2386,itagui,Jhon doe
7130,ACH01,kalley,1508,1946,La estrella,Carlos Zapata
1232,ACH22,sony,1975,1608,La estrella,Ana Rubio
4984,ACH43,rico,1707,1908,La estrella,Pedro Perez
3806,ACH22,sony,1847,1535,La estrella,Jhon doe
3204,ACH01,kalley,476,173,Medellin,Jhon doe
934,ACH01,rico,606,931,Envigado,Pedro Perez
9133,ACH01,sony,1429,1311,Sabaneta,Pedro Perez
6792,ACH22,kalley,421,164,Medellin,Martha builes
1434,ACH22,sony,1235,1083,Sabaneta,Martha builes
569,ACH43,sony,1508,1525,La estrella,Carlos Zapata
8972,ACH22,kalley,1157,1322,Sabaneta,Pedro Perez
2206,ACH22,sony,1188,1085,Sabaneta,Carlos Zapata
981,ACH22,rico,117,237,Medellin,Jhon doe
1910,ACH22,sony,2499,2166,itagui,Carlos Zapata
7066,ACH22,rico,947,941,Envigado,Martha builes
7024,ACH01,sony,1792,1952,La estrella,Pedro Perez
5706,ACH43,sony,2023,2427,itagui,Jhon doe
4077,ACH22,rico,1222,1165,Sabaneta,Martha builes
6445,ACH01,rico,1635,1589,La estrella,Pedro Perez
9134,ACH43,rico,179,368,Medellin,Jhon doe
9403,ACH22,rico,1530,1971,La estrella,Martha builes
8816,ACH22,rico,452,414,Medellin,Martha builes
9156,ACH01,kalley,1308,1030,Sabaneta,Pedro Perez
6261,ACH22,rico,1622,1550,La estrella,Martha builes
8370,ACH43,rico,2323,2302,itagui,Pedro Perez
2780,ACH22,rico,1130,1089,Sabaneta,Ana Rubio
3698,ACH43,rico,2018,2016,itagui,Martha builes
8746,ACH22,rico,1775,1812,La estrella,Carlos Zapata
4040,ACH43,rico,1826,1939,La estrella,Jhon doe
8923,ACH01,sony,1193,1327,Sabaneta,Pedro Perez
8132,ACH22,rico,897,732,Envigado,Ana Rubio
33,ACH22,rico,2352,2321,itagui,Pedro Perez
6868,ACH01,sony,2441,2113,itagui,Ana Rubio
1615,ACH22,sony,2424,2205,itagui,Jhon doe
9106,ACH43,sony,2259,2142,itagui,Pedro Perez
7962,ACH22,rico,1199,1271,Sabaneta,Jhon doe
8585,ACH43,kalley,2341,2377,itagui,Ana Rubio
5509,ACH22,kalley,580,541,Envigado,Martha builes
3791,ACH22,kalley,1854,1789,La estrella,Ana Rubio
9147,ACH43,kalley,1665,1501,La estrella,Carlos Zapata
592,ACH01,kalley,328,276,Medellin,Jhon doe
2019,ACH01,sony,1478,1321,Sabaneta,Jhon doe
4421,ACH22,rico,1583,1897,La estrella,Martha builes
7256,ACH43,sony,2331,2155,itagui,Martha builes
8584,ACH43,rico,1278,1040,Sabaneta,Martha builes
8697,ACH43,rico,1008,1033,Sabaneta,Carlos Zapata
2292,ACH01,sony,1292,1275,Sabaneta,Pedro Perez
4952,ACH01,sony,893,754,Envigado,Carlos Zapata
4545,ACH01,rico,1676,1776,La estrella,Pedro Perez
6360,ACH01,sony,673,563,Envigado,Ana Rubio
5875,ACH22,kalley,1205,1285,Sabaneta,Jhon doe
789,ACH22,kalley,1917,1943,La estrella,Ana Rubio
7863,ACH22,kalley,907,864,Envigado,Jhon doe
149,ACH01,sony,2421,2429,itagui,Martha builes
1184,ACH43,rico,1293,1271,Sabaneta,Pedro Perez
762,ACH01,rico,1572,1949,La estrella,Carlos Zapata
9646,ACH01,rico,505,754,Envigado,Pedro Perez
3420,ACH43,sony,152,288,Medellin,Ana Rubio
4459,ACH22,kalley,1800,1813,La estrella,Martha builes
7191,ACH01,rico,291,467,Medellin,Pedro Perez
1623,ACH22,sony,166,135,Medellin,Martha builes
1668,ACH01,kalley,353,389,Medellin,Pedro Perez
7933,ACH22,sony,862,633,Envigado,Jhon doe
636,ACH01,rico,2100,2034,itagui,Pedro Perez
8267,ACH01,sony,1735,1833,La estrella,Ana Rubio
4152,ACH22,kalley,1332,1367,Sabaneta,Ana Rubio
1616,ACH01,sony,1635,1748,La estrella,Martha builes
4016,ACH43,rico,2404,2156,itagui,Ana Rubio
1332,ACH22,kalley,368,154,Medellin,Martha builes
8910,ACH22,rico,2250,2304,itagui,Ana Rubio
4951,ACH01,rico,2323,2478,itagui,Jhon doe
6185,ACH43,sony,1484,1285,Sabaneta,Martha builes
2555,ACH43,sony,366,438,Medellin,Carlos Zapata
9359,ACH43,kalley,1928,1878,La estrella,Jhon doe
9955,ACH01,kalley,765,951,Envigado,Carlos Zapata
7660,ACH43,rico,2459,2167,itagui,Ana Rubio
7895,ACH43,sony,101,235,Medellin,Pedro Perez
9756,ACH43,sony,283,290,Medellin,Ana Rubio
4604,ACH22,rico,2456,2334,itagui,Ana Rubio
8420,ACH22,sony,768,728,Envigado,Martha builes
9886,ACH22,sony,1313,1438,Sabaneta,Jhon doe
8872,ACH22,kalley,502,724,Envigado,Martha builes
2517,ACH43,sony,455,401,Medellin,Martha builes
9578,ACH01,kalley,1535,1634,La estrella,Carlos Zapata
8262,ACH22,kalley,1481,1419,Sabaneta,Jhon doe
7519,ACH01,kalley,358,142,Medellin,Jhon doe
9217,ACH01,rico,1910,1851,La estrella,Ana Rubio
1898,ACH01,sony,2417,2068,itagui,Ana Rubio
4253,ACH43,rico,2404,2305,itagui,Martha builes
9112,ACH01,rico,1312,1384,Sabaneta,Martha builes
451,ACH43,sony,2410,2046,itagui,Ana Rubio
8943,ACH01,kalley,1791,1839,La estrella,Martha builes
9056,ACH22,kalley,1481,1172,Sabaneta,Jhon doe
7583,ACH43,sony,661,844,Envigado,Pedro Perez
163,ACH01,sony,2332,2466,itagui,Ana Rubio
333,ACH22,rico,122,439,Medellin,Carlos Zapata
9130,ACH22,rico,860,827,Envigado,Ana Rubio
3684,ACH01,rico,525,768,Envigado,Jhon doe
2867,ACH01,sony,2355,2016,itagui,Martha builes
2031,ACH43,sony,2180,2227,itagui,Martha builes
3706,ACH01,sony,1613,1926,La estrella,Ana Rubio
5168,ACH22,rico,1104,1212,Sabaneta,Martha builes
3419,ACH43,rico,324,406,Medellin,Carlos Zapata
489,ACH43,rico,550,563,Envigado,Pedro Perez
9173,ACH22,rico,2154,2060,itagui,Carlos Zapata
7685,ACH43,kalley,1788,1628,La estrella,Ana Rubio
6500,ACH22,kalley,259,478,Medellin,Carlos Zapata
541,ACH22,rico,1669,1697,La estrella,Jhon doe
7789,ACH01,kalley,2278,2482,itagui,Ana Rubio
7244,ACH43,kalley,138,498,Medellin,Ana Rubio
7977,ACH22,sony,1321,1422,Sabaneta,Martha builes
1194,ACH22,rico,439,337,Medellin,Martha builes
6241,ACH01,sony,1498,1403,Sabaneta,Carlos Zapata
538,ACH22,kalley,1687,1813,La estrella,Pedro Perez
409,ACH22,sony,2047,2169,itagui,Ana Rubio
6993,ACH22,kalley,153,415,Medellin,Carlos Zapata
3145,ACH22,rico,711,659,Envigado,Pedro Perez
6834,ACH22,rico,2005,2251,itagui,Carlos Zapata
5901,ACH43,rico,309,393,Medellin,Carlos Zapata
941,ACH43,kalley,1419,1321,Sabaneta,Jhon doe
8263,ACH43,rico,2224,2363,itagui,Ana Rubio
9584,ACH22,rico,1780,1991,La estrella,Jhon doe
202,ACH01,sony,502,561,Envigado,Pedro Perez
991,ACH22,rico,1908,1774,La estrella,Carlos Zapata
7211,ACH22,sony,2215,2446,itagui,Ana Rubio
5560,ACH01,sony,1395,1108,Sabaneta,Ana Rubio
7025,ACH22,sony,1857,1674,La estrella,Jhon doe
9716,ACH01,kalley,2258,2155,itagui,Jhon doe
2656,ACH43,kalley,2050,2087,itagui,Jhon doe
8297,ACH22,kalley,2336,2234,itagui,Jhon doe
9816,ACH43,kalley,1699,1542,La estrella,Carlos Zapata
4588,ACH43,kalley,1708,1677,La estrella,Martha builes
6264,ACH01,rico,1867,1772,La estrella,Carlos Zapata
6227,ACH01,sony,798,940,Envigado,Jhon doe
4972,ACH43,kalley,2256,2241,itagui,Martha builes
141,ACH01,sony,1447,1266,Sabaneta,Jhon doe
5748,ACH43,kalley,298,211,Medellin,Martha builes
3955,ACH01,rico,872,636,Envigado,Carlos Zapata
3442,ACH43,kalley,420,349,Medellin,Carlos Zapata
1870,ACH22,kalley,752,925,Envigado,Ana Rubio
3909,ACH43,kalley,1641,1792,La estrella,Pedro Perez
1329,ACH22,rico,448,185,Medellin,Pedro Perez
8310,ACH22,sony,395,357,Medellin,Pedro Perez
8736,ACH43,rico,1605,1699,La estrella,Pedro Perez
771,ACH22,sony,1777,1714,La estrella,Carlos Zapata
7624,ACH01,sony,1039,1459,Sabaneta,Martha builes
3734,ACH01,kalley,1261,1472,Sabaneta,Carlos Zapata
8705,ACH22,rico,931,679,Envigado,Carlos Zapata
415,ACH22,sony,1457,1322,Sabaneta,Jhon doe
4635,ACH01,sony,1847,1894,La estrella,Pedro Perez
9888,ACH01,rico,1420,1153,Sabaneta,Pedro Perez
3388,ACH01,rico,907,698,Envigado,Ana Rubio
8415,ACH22,kalley,603,720,Envigado,Carlos Zapata
4902,ACH43,rico,459,227,Medellin,Jhon doe
3057,ACH01,sony,1694,1911,La estrella,Pedro Perez
270,ACH43,sony,2232,2305,itagui,Carlos Zapata
3494,ACH01,rico,128,254,Medellin,Carlos Zapata
2645,ACH22,kalley,1604,1836,La estrella,Martha builes
5960,ACH01,kalley,2019,2353,itagui,Jhon doe
1382,ACH22,sony,1624,1620,La estrella,Ana Rubio
9799,ACH01,sony,1902,1788,La estrella,Carlos Zapata
1520,ACH43,sony,982,646,Envigado,Carlos Zapata
3760,ACH43,kalley,1496,1012,Sabaneta,Martha builes
6510,ACH01,rico,1448,1120,Sabaneta,Pedro Perez
3820,ACH22,kalley,721,582,Envigado,Jhon doe
4156,ACH01,sony,625,969,Envigado,Martha builes
3793,ACH43,rico,563,891,Envigado,Carlos Zapata
4941,ACH22,kalley,1111,1427,Sabaneta,Carlos Zapata
4559,ACH22,sony,1355,1169,Sabaneta,Carlos Zapata
9538,ACH22,kalley,1942,1711,La estrella,Martha builes
5625,ACH22,kalley,434,375,Medellin,Martha builes
6562,ACH22,sony,283,256,Medellin,Ana Rubio
216,ACH22,kalley,2295,2494,itagui,Pedro Perez
8736,ACH22,rico,2494,2499,itagui,Jhon doe
4573,ACH22,sony,1488,1422,Sabaneta,Ana Rubio
2557,ACH01,sony,668,934,Envigado,Ana Rubio
6663,ACH22,kalley,159,209,Medellin,Ana Rubio
8194,ACH43,sony,888,979,Envigado,Martha builes
6663,ACH01,sony,2088,2397,itagui,Ana Rubio
3664,ACH43,rico,2221,2214,itagui,Jhon doe
8136,ACH01,kalley,1649,1971,La estrella,Carlos Zapata
8894,ACH01,sony,238,436,Medellin,Carlos Zapata
1975,ACH43,sony,2326,2187,itagui,Carlos Zapata
9340,ACH22,sony,1678,1567,La estrella,Pedro Perez
810,ACH43,rico,2192,2374,itagui,Martha builes
6345,ACH22,sony,443,325,Medellin,Martha builes
4499,ACH22,sony,774,818,Envigado,Pedro Perez
7116,ACH01,sony,1329,1218,Sabaneta,Jhon doe
4640,ACH22,sony,2024,2400,itagui,Carlos Zapata
9365,ACH01,rico,279,196,Medellin,Martha builes
2776,ACH43,kalley,2232,2000,itagui,Jhon doe
548,ACH01,sony,621,530,Envigado,Jhon doe
5007,ACH22,rico,1633,1763,La estrella,Martha builes
9871,ACH43,rico,2256,2355,itagui,Carlos Zapata
3360,ACH43,rico,855,900,Envigado,Martha builes
602,ACH01,sony,1286,1090,Sabaneta,Pedro Perez
621,ACH01,sony,1243,1405,Sabaneta,Jhon doe
4377,ACH43,sony,836,597,Envigado,Jhon doe
9333,ACH01,sony,1934,1529,La estrella,Jhon doe
3077,ACH22,sony,2215,2363,itagui,Pedro Perez
8398,ACH22,sony,295,160,Medellin,Pedro Perez
6304,ACH22,sony,1432,1051,Sabaneta,Pedro Perez
900,ACH43,kalley,2429,2086,itagui,Ana Rubio
9088,ACH01,sony,701,549,Envigado,Carlos Zapata
4726,ACH22,rico,153,234,Medellin,Martha builes
618,ACH22,kalley,1397,1055,Sabaneta,Ana Rubio
2913,ACH01,kalley,1206,1458,Sabaneta,Ana Rubio
8260,ACH43,kalley,773,897,Envigado,Ana Rubio
8111,ACH43,rico,2423,2369,itagui,Pedro Perez
4399,ACH22,rico,2422,2431,itagui,Jhon doe
5052,ACH01,sony,1085,1191,Sabaneta,Martha builes
1172,ACH01,kalley,514,771,Envigado,Pedro Perez
3536,ACH43,sony,997,838,Envigado,Ana Rubio
5333,ACH43,kalley,2205,2431,itagui,Ana Rubio
2091,ACH43,kalley,883,882,Envigado,Pedro Perez
1185,ACH01,rico,1696,1905,La estrella,Jhon doe
6220,ACH01,sony,431,401,Medellin,Martha builes
5672,ACH01,kalley,606,747,Envigado,Jhon doe
6639,ACH01,sony,362,407,Medellin,Carlos Zapata
2192,ACH01,kalley,207,229,Medellin,Carlos Zapata
2877,ACH22,sony,2114,2404,itagui,Carlos Zapata
3037,ACH43,rico,1891,1595,La estrella,Martha builes
3761,ACH01,sony,2025,2423,itagui,Carlos Zapata
7544,ACH01,kalley,886,739,Envigado,Carlos Zapata
7367,ACH43,rico,2005,2128,itagui,Martha builes
4918,ACH43,rico,1953,1620,La estrella,Carlos Zapata
8088,ACH01,kalley,151,402,Medellin,Carlos Zapata
7837,ACH01,sony,2170,2498,itagui,Jhon doe
6653,ACH43,kalley,1508,1880,La estrella,Ana Rubio
1273,ACH01,kalley,1312,1075,Sabaneta,Pedro Perez
2598,ACH43,rico,1606,1523,La estrella,Carlos Zapata
1370,ACH01,sony,1621,1579,La estrella,Ana Rubio
6877,ACH01,kalley,671,864,Envigado,Martha builes
7876,ACH43,kalley,2407,2290,itagui,Carlos Zapata
4112,ACH01,rico,2402,2034,itagui,Pedro Perez
8017,ACH43,sony,1173,1274,Sabaneta,Martha builes
8006,ACH01,kalley,1008,1153,Sabaneta,Jhon doe
6904,ACH43,sony,1524,1687,La estrella,Jhon doe
7283,ACH22,rico,410,244,Medellin,Ana Rubio
1623,ACH43,kalley,950,864,Envigado,Ana Rubio
7267,ACH01,rico,1207,1364,Sabaneta,Jhon doe
1471,ACH01,rico,776,712,Envigado,Pedro Perez
84,ACH22,rico,1882,1685,La estrella,Ana Rubio
1743,ACH22,rico,303,196,Medellin,Carlos Zapata
234,ACH43,kalley,1588,1733,La estrella,Ana Rubio
8915,ACH43,rico,344,305,Medellin,Carlos Zapata
2361,ACH22,sony,438,280,Medellin,Jhon doe
3121,ACH01,kalley,711,940,Envigado,Jhon doe
9209,ACH22,kalley,1524,1586,La estrella,Martha builes
1331,ACH43,kalley,611,575,Envigado,Carlos Zapata
1273,ACH01,kalley,1582,1886,La estrella,Carlos Zapata
7813,ACH43,sony,124,341,Medellin,Carlos Zapata
4209,ACH22,sony,180,290,Medellin,Pedro Perez
5705,ACH43,sony,2270,2302,itagui,Carlos Zapata
3450,ACH01,rico,371,263,Medellin,Jhon doe
5359,ACH01,rico,1433,1194,Sabaneta,Pedro Perez
2218,ACH22,kalley,417,286,Medellin,Jhon doe
56,ACH22,rico,215,433,Medellin,Martha builes
4999,ACH22,rico,708,728,Envigado,Carlos Zapata
8991,ACH01,rico,510,761,Envigado,Carlos Zapata
7611,ACH43,kalley,892,827,Envigado,Pedro Perez
2141,ACH22,sony,1956,1500,La estrella,Carlos Zapata
561,ACH43,rico,336,478,Medellin,Jhon doe
9058,ACH01,kalley,364,388,Medellin,Martha builes
6666,ACH22,sony,642,822,Envigado,Carlos Zapata
7141,ACH01,rico,2451,2214,itagui,Ana Rubio
9123,ACH43,sony,1383,1001,Sabaneta,Jhon doe
4256,ACH01,rico,888,871,Envigado,Martha builes
7930,ACH01,sony,668,581,Envigado,Carlos Zapata
5629,ACH43,kalley,106,339,Medellin,Ana Rubio
4591,ACH22,sony,2167,2291,itagui,Pedro Perez
9296,ACH43,kalley,1518,1636,La estrella,Martha builes
8608,ACH43,rico,2189,2090,itagui,Pedro Perez
2143,ACH01,rico,2406,2460,itagui,Carlos Zapata
3472,ACH22,rico,1426,1301,Sabaneta,Pedro Perez
5562,ACH43,sony,234,395,Medellin,Pedro Perez
3528,ACH43,kalley,1692,1837,La estrella,Ana Rubio
4141,ACH43,rico,1217,1001,Sabaneta,Pedro Perez
9807,ACH43,sony,800,721,Envigado,Jhon doe
1037,ACH22,rico,2129,2292,itagui,Carlos Zapata
575,ACH43,sony,853,712,Envigado,Ana Rubio
845,ACH43,rico,514,828,Envigado,Pedro Perez
5557,ACH01,sony,182,344,Medellin,Jhon doe
1175,ACH22,kalley,822,783,Envigado,Ana Rubio
9798,ACH22,sony,526,876,Envigado,Pedro Perez
3516,ACH43,rico,1778,1879,La estrella,Ana Rubio
2778,ACH43,kalley,2001,2119,itagui,Ana Rubio
1629,ACH22,kalley,2068,2398,itagui,Pedro Perez
1632,ACH22,rico,1547,1878,La estrella,Ana Rubio
4554,ACH43,sony,1418,1024,Sabaneta,Carlos Zapata
9937,ACH22,rico,2000,2414,itagui,Martha builes
6481,ACH22,rico,2321,2323,itagui,Pedro Perez
1644,ACH43,rico,948,803,Envigado,Pedro Perez
1260,ACH43,sony,1036,1317,Sabaneta,Ana Rubio
4009,ACH01,kalley,2094,2052,itagui,Ana Rubio
8911,ACH22,sony,1829,1696,La estrella,Martha builes
4127,ACH01,kalley,938,812,Envigado,Ana Rubio
4864,ACH01,kalley,2374,2332,itagui,Jhon doe
7943,ACH22,sony,1781,1808,La estrella,Pedro Perez
2073,ACH01,kalley,739,672,Envigado,Carlos Zapata
5106,ACH43,kalley,1169,1425,Sabaneta,Jhon doe
9382,ACH43,rico,695,862,Envigado,Pedro Perez
6685,ACH01,rico,827,840,Envigado,Carlos Zapata
8488,ACH43,kalley,1720,1787,La estrella,Carlos Zapata
4599,ACH01,kalley,555,606,Envigado,Pedro Perez
7576,ACH01,kalley,1114,1354,Sabaneta,Pedro Perez
1320,ACH01,rico,515,855,Envigado,Ana Rubio
6748,ACH22,rico,346,336,Medellin,Carlos Zapata
5611,ACH22,sony,511,851,Envigado,Jhon doe
7538,ACH43,rico,1796,1636,La estrella,Ana Rubio
5875,ACH22,kalley,1206,1260,Sabaneta,Carlos Zapata
9347,ACH01,sony,752,956,Envigado,Pedro Perez
5060,ACH01,sony,1319,1332,Sabaneta,Pedro Perez
4902,ACH22,sony,1826,1585,La estrella,Martha builes
2257,ACH22,rico,947,877,Envigado,Martha builes
5612,ACH43,rico,2080,2064,itagui,Carlos Zapata
1276,ACH43,rico,1097,1424,Sabaneta,Jhon doe
2013,ACH43,kalley,1579,1868,La estrella,Pedro Perez
3937,ACH01,sony,1738,1634,La estrella,Pedro Perez
9204,ACH01,kalley,252,191,Medellin,Jhon doe
5858,ACH43,rico,1407,1044,Sabaneta,Jhon doe
2935,ACH22,rico,2168,2007,itagui,Pedro Perez
5916,ACH01,kalley,930,593,Envigado,Ana Rubio
280,ACH01,rico,2083,2415,itagui,Ana Rubio
9140,ACH43,rico,803,926,Envigado,Jhon doe
3036,ACH01,sony,481,330,Medellin,Ana Rubio
5192,ACH22,kalley,1588,1503,La estrella,Jhon doe
8830,ACH22,rico,1963,1779,La estrella,Martha builes
5227,ACH22,kalley,1617,1869,La estrella,Jhon doe
6466,ACH01,kalley,2120,2283,itagui,Carlos Zapata
5374,ACH01,sony,469,400,Medellin,Pedro Perez
926,ACH01,kalley,1330,1318,Sabaneta,Pedro Perez
2425,ACH01,kalley,2343,2078,itagui,Carlos Zapata
270,ACH43,sony,1252,1284,Sabaneta,Jhon doe
